10.9, 2056, 2, LTS, IV
135.4, 1138, 1, FS, V
135.4, 1170, 1, IB, V
135.5, 349, 0, FS, V
135.5, 351, 0, FS, V
135.5, 352, 0, FS, V
135.5, 377, 0, FS, V
135.5, 1115, 1, FS, V
135.5, 1116, 1, FS, V
135.5, 1127, 1, FS, V
135.5, 1141, 1, FS, V
135.5, 1143, 1, FS, V
135.5, 1144, 1, FS, V
135.5, 1167, 1, IB, V
135.5, 1178, 1, IB, V
135.5, 1182, 1, IB, V
135.5, 1290, 1, LTS, IV
135.5, 1877, 2, FS, V
135.5, 1891, 2, FS, V
135.6, 353, 0, FS, V
135.6, 355, 0, FS, V
135.6, 360, 0, FS, V
135.6, 1113, 1, FS, V
135.6, 1114, 1, FS, V
135.6, 1118, 1, FS, V
135.6, 1132, 1, FS, V
135.6, 1180, 1, IB, V
135.6, 1189, 1, IB, V
135.6, 1304, 1, LTS, IV
135.6, 1481, 1, FS, III
135.6, 1486, 1, FS, III
135.6, 1493, 1, FS, III
135.6, 1498, 1, FS, III
135.6, 1506, 1, FS, III
135.6, 1511, 1, FS, III
135.6, 1871, 2, FS, V
135.6, 1878, 2, FS, V
135.6, 2661, 3, FS, V
135.7, 359, 0, FS, V
135.7, 364, 0, FS, V
135.7, 372, 0, FS, V
135.7, 382, 0, FS, V
135.7, 1112, 1, FS, V
135.7, 1125, 1, FS, V
135.7, 1134, 1, FS, V
135.7, 1146, 1, FS, V
135.7, 1177, 1, IB, V
135.7, 1179, 1, IB, V
135.7, 1183, 1, IB, V
135.7, 1282, 1, FS, IV
135.7, 1294, 1, LTS, IV
135.7, 1419, 1, RS, III
135.7, 1510, 1, FS, III
135.7, 1880, 2, FS, V
135.7, 1885, 2, FS, V
135.8, 356, 0, FS, V
135.8, 365, 0, FS, V
135.8, 588, 0, RS, III
135.8, 1168, 1, IB, V
135.8, 1479, 1, FS, III
135.8, 1519, 1, LTS, III
135.8, 1875, 2, FS, V
135.8, 1894, 2, FS, V
135.8, 1904, 2, FS, V
135.9, 367, 0, FS, V
135.9, 1139, 1, FS, V
135.9, 1175, 1, IB, V
135.9, 1181, 1, IB, V
135.9, 1187, 1, IB, V
135.9, 1513, 1, LTS, III
135.9, 1883, 2, FS, V
135.9, 1886, 2, FS, V
135.9, 1899, 2, FS, V
135.9, 2641, 3, FS, V
135.9, 2657, 3, FS, V
136, 354, 0, FS, V
136, 368, 0, FS, V
136, 370, 0, FS, V
136, 373, 0, FS, V
136, 379, 0, FS, V
136, 1173, 1, IB, V
136, 1512, 1, LTS, III
136, 1779, 2, FS, VI
136, 1872, 2, FS, V
136, 1881, 2, FS, V
136, 1902, 2, FS, V
136.1, 366, 0, FS, V
136.1, 375, 0, FS, V
136.1, 1172, 1, IB, V
136.1, 1190, 1, IB, V
136.1, 1191, 1, IB, V
136.1, 1488, 1, FS, III
136.1, 1489, 1, FS, III
136.1, 1876, 2, FS, V
136.2, 350, 0, FS, V
136.2, 378, 0, FS, V
136.2, 1298, 1, LTS, IV
136.2, 1338, 1, RS, III
136.2, 1480, 1, FS, III
136.2, 1499, 1, FS, III
136.2, 1502, 1, FS, III
136.2, 1873, 2, FS, V
136.2, 1874, 2, FS, V
136.2, 1884, 2, FS, V
136.2, 1887, 2, FS, V
136.3, 362, 0, FS, V
136.3, 380, 0, FS, V
136.3, 383, 0, FS, V
136.3, 384, 0, FS, V
136.3, 1171, 1, IB, V
136.3, 1305, 1, LTS, IV
136.3, 1487, 1, FS, III
136.3, 1896, 2, FS, V
136.4, 1166, 1, IB, V
136.4, 1482, 1, FS, III
136.4, 1503, 1, FS, III
136.4, 1508, 1, FS, III
136.4, 1882, 2, FS, V
136.4, 1903, 2, FS, V
136.5, 369, 0, FS, V
136.5, 621, 0, RS, III
136.5, 1185, 1, IB, V
136.5, 1379, 1, RS, III
136.5, 1491, 1, FS, III
136.5, 1500, 1, FS, III
136.5, 1895, 2, FS, V
136.5, 1897, 2, FS, V
136.5, 2649, 3, FS, V
136.6, 1274, 1, FS, IV
136.6, 1484, 1, FS, III
136.6, 1492, 1, FS, III
136.6, 1496, 1, FS, III
136.6, 1509, 1, FS, III
136.6, 1888, 2, FS, V
136.7, 1084, 1, RS, V
136.7, 1176, 1, IB, V
136.7, 1184, 1, IB, V
136.7, 1192, 1, IB, V
136.7, 1494, 1, FS, III
136.7, 1517, 1, LTS, III
136.7, 1900, 2, FS, V
136.7, 1901, 2, FS, V
136.8, 1051, 1, RS, V
136.8, 1079, 1, RS, V
136.8, 1515, 1, LTS, III
136.8, 1772, 2, FS, VI
136.8, 1893, 2, FS, V
136.8, 1905, 2, FS, V
136.9, 1169, 1, IB, V
136.9, 1188, 1, IB, V
136.9, 1890, 2, FS, V
136.9, 2666, 3, FS, V
137, 1045, 1, RS, V
137, 1071, 1, RS, V
137, 1507, 1, FS, III
137.1, 1483, 1, FS, III
137.2, 1036, 1, RS, V
137.2, 1095, 1, RS, V
137.2, 1422, 1, RS, III
137.2, 1485, 1, FS, III
137.2, 1879, 2, FS, V
137.3, 1066, 1, RS, V
137.3, 1074, 1, RS, V
137.3, 1105, 1, RS, V
137.3, 1439, 1, RS, III
137.4, 1090, 1, RS, V
137.5, 1050, 1, RS, V
137.5, 1276, 1, FS, IV
137.5, 1299, 1, LTS, IV
137.5, 1889, 2, FS, V
137.5, 1906, 2, FS, V
137.5, 2645, 3, FS, V
137.6, 1784, 2, FS, VI
137.7, 385, 0, FS, V
137.7, 1035, 1, RS, V
137.7, 1060, 1, RS, V
137.7, 1104, 1, RS, V
137.8, 1044, 1, RS, V
137.8, 1285, 1, FS, IV
137.8, 1292, 1, LTS, IV
137.8, 1892, 2, FS, V
137.9, 1043, 1, RS, V
137.9, 1110, 1, FS, V
137.9, 2639, 3, FS, V
137.9, 2658, 3, FS, V
138, 422, 0, IB, V
138, 1072, 1, RS, V
138, 1096, 1, RS, V
138, 1111, 1, FS, V
138, 1129, 1, FS, V
138, 1135, 1, FS, V
138, 1898, 2, FS, V
138, 2644, 3, FS, V
138.1, 371, 0, FS, V
138.1, 376, 0, FS, V
138.1, 1077, 1, RS, V
138.1, 1122, 1, FS, V
138.1, 1130, 1, FS, V
138.1, 1136, 1, FS, V
138.1, 1140, 1, FS, V
138.1, 1142, 1, FS, V
138.1, 1456, 1, RS, III
138.1, 2664, 3, FS, V
138.1, 2668, 3, FS, V
138.2, 357, 0, FS, V
138.2, 363, 0, FS, V
138.2, 374, 0, FS, V
138.2, 381, 0, FS, V
138.2, 1117, 1, FS, V
138.2, 1119, 1, FS, V
138.2, 1120, 1, FS, V
138.2, 1121, 1, FS, V
138.2, 1123, 1, FS, V
138.2, 1124, 1, FS, V
138.2, 1126, 1, FS, V
138.2, 1133, 1, FS, V
138.2, 1145, 1, FS, V
138.2, 1504, 1, FS, III
138.3, 358, 0, FS, V
138.3, 361, 0, FS, V
138.3, 1065, 1, RS, V
138.3, 1128, 1, FS, V
138.3, 1131, 1, FS, V
138.3, 1137, 1, FS, V
138.3, 1138, 1, FS, V
138.3, 1284, 1, FS, IV
138.3, 1329, 1, RS, III
138.3, 1907, 2, FS, V
138.3, 2632, 3, FS, V
138.3, 2665, 3, FS, V
138.4, 349, 0, FS, V
138.4, 351, 0, FS, V
138.4, 352, 0, FS, V
138.4, 377, 0, FS, V
138.4, 1115, 1, FS, V
138.4, 1116, 1, FS, V
138.4, 1127, 1, FS, V
138.4, 1141, 1, FS, V
138.4, 1143, 1, FS, V
138.4, 1144, 1, FS, V
138.4, 1877, 2, FS, V
138.4, 1891, 2, FS, V
138.4, 2635, 3, FS, V
138.5, 353, 0, FS, V
138.5, 355, 0, FS, V
138.5, 360, 0, FS, V
138.5, 1113, 1, FS, V
138.5, 1114, 1, FS, V
138.5, 1118, 1, FS, V
138.5, 1132, 1, FS, V
138.5, 1871, 2, FS, V
138.5, 1878, 2, FS, V
138.6, 359, 0, FS, V
138.6, 364, 0, FS, V
138.6, 372, 0, FS, V
138.6, 382, 0, FS, V
138.6, 1112, 1, FS, V
138.6, 1125, 1, FS, V
138.6, 1134, 1, FS, V
138.6, 1146, 1, FS, V
138.6, 1880, 2, FS, V
138.6, 1885, 2, FS, V
138.6, 2651, 3, FS, V
138.6, 2655, 3, FS, V
138.6, 2656, 3, FS, V
138.7, 356, 0, FS, V
138.7, 365, 0, FS, V
138.7, 1186, 1, IB, V
138.7, 1520, 1, LTS, III
138.7, 1875, 2, FS, V
138.7, 1894, 2, FS, V
138.7, 1904, 2, FS, V
138.8, 367, 0, FS, V
138.8, 1139, 1, FS, V
138.8, 1303, 1, LTS, IV
138.8, 1883, 2, FS, V
138.8, 1886, 2, FS, V
138.8, 1899, 2, FS, V
138.8, 2637, 3, FS, V
138.9, 354, 0, FS, V
138.9, 368, 0, FS, V
138.9, 370, 0, FS, V
138.9, 373, 0, FS, V
138.9, 379, 0, FS, V
138.9, 673, 0, RS, III
138.9, 1167, 1, IB, V
138.9, 1178, 1, IB, V
138.9, 1881, 2, FS, V
138.9, 1902, 2, FS, V
139, 366, 0, FS, V
139, 375, 0, FS, V
139, 1170, 1, IB, V
139, 1189, 1, IB, V
139, 1490, 1, FS, III
139, 1516, 1, LTS, III
139, 2643, 3, FS, V
139.1, 270, 0, LTS, VI
139.1, 350, 0, FS, V
139.1, 378, 0, FS, V
139.1, 1063, 1, RS, V
139.1, 1177, 1, IB, V
139.1, 1180, 1, IB, V
139.1, 1306, 1, LTS, IV
139.1, 1874, 2, FS, V
139.1, 1884, 2, FS, V
139.1, 2633, 3, FS, V
139.2, 362, 0, FS, V
139.2, 380, 0, FS, V
139.2, 383, 0, FS, V
139.2, 384, 0, FS, V
139.2, 1168, 1, IB, V
139.2, 1308, 1, RS, III
139.2, 1873, 2, FS, V
139.2, 1896, 2, FS, V
139.3, 209, 0, RS, VI
139.3, 1175, 1, IB, V
139.3, 1181, 1, IB, V
139.3, 1882, 2, FS, V
139.3, 1903, 2, FS, V
139.4, 369, 0, FS, V
139.4, 1173, 1, IB, V
139.4, 1895, 2, FS, V
139.5, 1172, 1, IB, V
139.5, 1190, 1, IB, V
139.5, 1191, 1, IB, V
139.5, 1888, 2, FS, V
139.6, 1900, 2, FS, V
139.7, 1893, 2, FS, V
139.7, 1897, 2, FS, V
139.8, 1498, 1, FS, III
139.8, 1901, 2, FS, V
139.9, 1179, 1, IB, V
139.9, 1185, 1, IB, V
139.9, 1268, 1, FS, IV
139.9, 1521, 1, LTS, III
139.9, 1887, 2, FS, V
140, 1319, 1, RS, III
140, 1876, 2, FS, V
140.1, 1176, 1, IB, V
140.1, 1192, 1, IB, V
140.2, 1171, 1, IB, V
140.3, 416, 0, IB, V
140.3, 426, 0, IB, V
140.3, 1188, 1, IB, V
140.3, 2650, 3, FS, V
140.4, 1304, 1, LTS, IV
140.4, 1360, 1, RS, III
140.4, 1377, 1, RS, III
140.4, 1906, 2, FS, V
140.4, 2660, 3, FS, V
140.5, 1890, 2, FS, V
140.6, 385, 0, FS, V
140.6, 2646, 3, FS, V
140.7, 405, 0, IB, V
140.7, 1879, 2, FS, V
140.7, 1892, 2, FS, V
140.7, 2647, 3, FS, V
140.8, 413, 0, IB, V
140.8, 1110, 1, FS, V
140.8, 2641, 3, FS, V
140.9, 1111, 1, FS, V
140.9, 1129, 1, FS, V
140.9, 1135, 1, FS, V
140.9, 2657, 3, FS, V
141, 371, 0, FS, V
141, 376, 0, FS, V
141, 1122, 1, FS, V
141, 1130, 1, FS, V
141, 1136, 1, FS, V
141, 1140, 1, FS, V
141, 1142, 1, FS, V
141, 1300, 1, LTS, IV
141.1, 357, 0, FS, V
141.1, 363, 0, FS, V
141.1, 374, 0, FS, V
141.1, 381, 0, FS, V
141.1, 1117, 1, FS, V
141.1, 1119, 1, FS, V
141.1, 1120, 1, FS, V
141.1, 1121, 1, FS, V
141.1, 1123, 1, FS, V
141.1, 1124, 1, FS, V
141.1, 1126, 1, FS, V
141.1, 1133, 1, FS, V
141.1, 1145, 1, FS, V
141.1, 1889, 2, FS, V
141.2, 284, 0, RS, V
141.2, 358, 0, FS, V
141.2, 361, 0, FS, V
141.2, 1128, 1, FS, V
141.2, 1131, 1, FS, V
141.2, 1137, 1, FS, V
141.2, 1138, 1, FS, V
141.3, 349, 0, FS, V
141.3, 351, 0, FS, V
141.3, 352, 0, FS, V
141.3, 1115, 1, FS, V
141.3, 1116, 1, FS, V
141.3, 1127, 1, FS, V
141.3, 1141, 1, FS, V
141.3, 1143, 1, FS, V
141.3, 1144, 1, FS, V
141.3, 1877, 2, FS, V
141.3, 1891, 2, FS, V
141.4, 353, 0, FS, V
141.4, 355, 0, FS, V
141.4, 360, 0, FS, V
141.4, 1113, 1, FS, V
141.4, 1114, 1, FS, V
141.4, 1118, 1, FS, V
141.4, 1132, 1, FS, V
141.4, 1871, 2, FS, V
141.5, 364, 0, FS, V
141.5, 372, 0, FS, V
141.5, 382, 0, FS, V
141.5, 1112, 1, FS, V
141.5, 1125, 1, FS, V
141.5, 1134, 1, FS, V
141.5, 1146, 1, FS, V
141.6, 356, 0, FS, V
141.6, 365, 0, FS, V
141.6, 1894, 2, FS, V
141.6, 1904, 2, FS, V
141.6, 2664, 3, FS, V
141.7, 367, 0, FS, V
141.7, 419, 0, IB, V
141.7, 1139, 1, FS, V
141.7, 1883, 2, FS, V
141.7, 1886, 2, FS, V
141.7, 1899, 2, FS, V
141.8, 267, 0, LTS, VI
141.8, 354, 0, FS, V
141.8, 368, 0, FS, V
141.8, 370, 0, FS, V
141.8, 373, 0, FS, V
141.8, 379, 0, FS, V
141.8, 1512, 1, LTS, III
141.8, 1881, 2, FS, V
141.8, 2251, 2, FS, III
141.8, 2644, 3, FS, V
141.9, 366, 0, FS, V
141.9, 375, 0, FS, V
141.9, 412, 0, IB, V
141.9, 1878, 2, FS, V
142, 350, 0, FS, V
142, 378, 0, FS, V
142, 1402, 1, RS, III
142, 1875, 2, FS, V
142, 1880, 2, FS, V
142, 1884, 2, FS, V
142.1, 362, 0, FS, V
142.1, 383, 0, FS, V
142.1, 384, 0, FS, V
142.1, 1896, 2, FS, V
142.2, 359, 0, FS, V
142.2, 1882, 2, FS, V
142.2, 1903, 2, FS, V
142.2, 2661, 3, FS, V
142.3, 369, 0, FS, V
142.3, 1167, 1, IB, V
142.3, 1895, 2, FS, V
142.3, 1898, 2, FS, V
142.4, 1902, 2, FS, V
142.5, 1900, 2, FS, V
142.9, 1885, 2, FS, V
143, 380, 0, FS, V
143, 2652, 3, FS, V
143.2, 1301, 1, LTS, IV
143.3, 2662, 3, FS, V
143.4, 377, 0, FS, V
143.5, 385, 0, FS, V
143.7, 1110, 1, FS, V
143.8, 1111, 1, FS, V
143.8, 1129, 1, FS, V
143.8, 1135, 1, FS, V
143.9, 371, 0, FS, V
143.9, 1122, 1, FS, V
143.9, 1130, 1, FS, V
143.9, 1136, 1, FS, V
143.9, 1140, 1, FS, V
143.9, 1142, 1, FS, V
143.9, 2658, 3, FS, V
144, 357, 0, FS, V
144, 363, 0, FS, V
144, 374, 0, FS, V
144, 381, 0, FS, V
144, 1117, 1, FS, V
144, 1119, 1, FS, V
144, 1120, 1, FS, V
144, 1121, 1, FS, V
144, 1123, 1, FS, V
144, 1124, 1, FS, V
144, 1126, 1, FS, V
144, 1133, 1, FS, V
144, 1145, 1, FS, V
144.1, 358, 0, FS, V
144.1, 361, 0, FS, V
144.1, 1128, 1, FS, V
144.1, 1131, 1, FS, V
144.1, 1137, 1, FS, V
144.1, 1138, 1, FS, V
144.1, 2280, 2, LTS, III
144.2, 349, 0, FS, V
144.2, 351, 0, FS, V
144.2, 352, 0, FS, V
144.2, 1116, 1, FS, V
144.2, 1127, 1, FS, V
144.2, 1141, 1, FS, V
144.2, 1143, 1, FS, V
144.2, 1144, 1, FS, V
144.2, 2277, 2, LTS, III
144.3, 355, 0, FS, V
144.3, 360, 0, FS, V
144.3, 1113, 1, FS, V
144.3, 1114, 1, FS, V
144.3, 1118, 1, FS, V
144.3, 1132, 1, FS, V
144.3, 1871, 2, FS, V
144.3, 1877, 2, FS, V
144.4, 382, 0, FS, V
144.4, 1112, 1, FS, V
144.4, 1125, 1, FS, V
144.4, 1134, 1, FS, V
144.5, 356, 0, FS, V
144.5, 365, 0, FS, V
144.5, 1894, 2, FS, V
144.5, 1904, 2, FS, V
144.6, 367, 0, FS, V
144.6, 1139, 1, FS, V
144.6, 1883, 2, FS, V
144.6, 1886, 2, FS, V
144.7, 354, 0, FS, V
144.7, 368, 0, FS, V
144.7, 373, 0, FS, V
144.7, 379, 0, FS, V
144.7, 1881, 2, FS, V
144.8, 366, 0, FS, V
144.8, 1892, 2, FS, V
144.9, 350, 0, FS, V
145, 362, 0, FS, V
145, 1884, 2, FS, V
145.1, 2274, 2, LTS, III
145.2, 369, 0, FS, V
145.3, 370, 0, FS, V
145.3, 1146, 1, FS, V
145.5, 1900, 2, FS, V
145.5, 2282, 2, LTS, III
145.8, 1115, 1, FS, V
145.8, 1515, 1, LTS, III
145.8, 2265, 2, FS, III
146, 1889, 2, FS, V
146.3, 2270, 2, FS, III
146.4, 353, 0, FS, V
146.4, 359, 0, FS, V
146.7, 2260, 2, FS, III
146.8, 1122, 1, FS, V
146.8, 1130, 1, FS, V
146.8, 1140, 1, FS, V
146.8, 1902, 2, FS, V
146.9, 1120, 1, FS, V
146.9, 1121, 1, FS, V
146.9, 1123, 1, FS, V
146.9, 1126, 1, FS, V
146.9, 1897, 2, FS, V
147, 383, 0, FS, V
147, 1131, 1, FS, V
147, 1142, 1, FS, V
147.1, 1144, 1, FS, V
147.1, 2281, 2, LTS, III
147.3, 1896, 2, FS, V
147.5, 1133, 1, FS, V
147.5, 1888, 2, FS, V
147.5, 3037, 3, LTS, III
147.6, 1906, 2, FS, V
147.7, 1138, 1, FS, V
147.8, 1899, 2, FS, V
147.8, 1903, 2, FS, V
147.9, 2242, 2, FS, III
148.2, 1134, 1, FS, V
148.3, 3585, 4, LTS, IV
148.6, 1128, 1, FS, V
148.8, 1874, 2, FS, V
148.9, 1883, 2, FS, V
149.4, 1875, 2, FS, V
149.7, 2819, 3, LTS, IV
150.8, 3043, 3, LTS, III
150.9, 1871, 2, FS, V
152.1, 2823, 3, LTS, IV
154.2, 2820, 3, LTS, IV
155.6, 3578, 4, LTS, IV
156.1, 2826, 3, LTS, IV
156.7, 3310, 4, LTS, VI
157.8, 3038, 3, LTS, III
160.1, 3034, 3, LTS, III
161.5, 2825, 3, LTS, IV
165.2, 3434, 4, LTS, V
165.6, 2824, 3, LTS, IV
165.8, 3448, 4, LTS, V
166.9, 754, 0, LTS, III
168.9, 751, 0, LTS, III
169.7, 2817, 3, LTS, IV
171.8, 3586, 4, LTS, IV
173.7, 2674, 3, LTS, V
174.3, 1152, 1, LTS, V
174.4, 391, 0, LTS, V
174.4, 399, 0, LTS, V
174.4, 400, 0, LTS, V
174.4, 1913, 2, LTS, V
174.7, 402, 0, LTS, V
175, 1163, 1, LTS, V
175.2, 1151, 1, LTS, V
175.2, 1164, 1, LTS, V
175.2, 2686, 3, LTS, V
175.7, 1158, 1, LTS, V
175.8, 403, 0, LTS, V
176, 1924, 2, LTS, V
176, 1925, 2, LTS, V
176.1, 393, 0, LTS, V
176.1, 404, 0, LTS, V
176.1, 1156, 1, LTS, V
176.1, 1921, 2, LTS, V
176.2, 397, 0, LTS, V
176.2, 398, 0, LTS, V
176.2, 2828, 3, LTS, IV
176.5, 1165, 1, LTS, V
176.7, 387, 0, LTS, V
176.7, 392, 0, LTS, V
176.7, 1159, 1, LTS, V
176.7, 1912, 2, LTS, V
176.9, 1157, 1, LTS, V
176.9, 1923, 2, LTS, V
176.9, 1926, 2, LTS, V
177, 1150, 1, LTS, V
177.1, 389, 0, LTS, V
177.1, 1161, 1, LTS, V
177.1, 1922, 2, LTS, V
177.2, 1162, 1, LTS, V
177.2, 1917, 2, LTS, V
177.2, 3573, 4, LTS, IV
177.3, 1910, 2, LTS, V
177.4, 386, 0, LTS, V
177.4, 388, 0, LTS, V
177.4, 390, 0, LTS, V
177.6, 395, 0, LTS, V
177.9, 394, 0, LTS, V
177.9, 1149, 1, LTS, V
177.9, 1920, 2, LTS, V
178, 396, 0, LTS, V
178.1, 1160, 1, LTS, V
178.2, 1909, 2, LTS, V
178.4, 1918, 2, LTS, V
178.6, 1147, 1, LTS, V
179.1, 2683, 3, LTS, V
179.6, 1914, 2, LTS, V
179.7, 401, 0, LTS, V
180.1, 1148, 1, LTS, V
180.6, 1919, 2, LTS, V
180.7, 1908, 2, LTS, V
181.2, 2685, 3, LTS, V
181.5, 1154, 1, LTS, V
181.6, 1153, 1, LTS, V
181.6, 2678, 3, LTS, V
181.7, 2673, 3, LTS, V
182.2, 2669, 3, LTS, V
182.6, 3439, 4, LTS, V
183.2, 1155, 1, LTS, V
183.7, 1916, 2, LTS, V
185.7, 2676, 3, LTS, V
185.9, 2065, 2, LTS, IV
186.3, 2680, 3, LTS, V
186.4, 402, 0, LTS, V
186.4, 1789, 2, LTS, VI
186.7, 3442, 4, LTS, V
187, 1788, 2, LTS, VI
188.2, 1911, 2, LTS, V
189.5, 1791, 2, LTS, VI
189.8, 2276, 2, LTS, III
190.6, 3798, 4, LTS, III
194, 1915, 2, LTS, V
195, 1518, 1, LTS, III
196.2, 3804, 4, LTS, III
201, 2687, 3, LTS, V
202.2, 2275, 2, LTS, III
207, 3795, 4, LTS, III
209, 3041, 3, LTS, III
209.8, 1790, 2, LTS, VI
210.5, 269, 0, LTS, VI
211.3, 3446, 4, LTS, V
212.4, 2816, 3, LTS, IV
213.6, 2277, 2, LTS, III
214.4, 1162, 1, LTS, V
215.4, 3613, 4, RS, III
218.9, 1164, 1, LTS, V
219, 1159, 1, LTS, V
219.8, 1926, 2, LTS, V
219.8, 2549, 3, LTS, VI
220.4, 1151, 1, LTS, V
220.7, 3316, 4, RS, V
221.7, 3802, 4, LTS, III
222.1, 397, 0, LTS, V
222.8, 399, 0, LTS, V
222.8, 2682, 3, LTS, V
223.9, 2747, 3, RS, IV
228.8, 3379, 4, RS, V
230.3, 2060, 2, LTS, IV
231.4, 1161, 1, LTS, V
232.4, 2820, 3, LTS, IV
233.4, 3336, 4, RS, V
236.1, 1258, 1, RS, IV
240.1, 755, 0, LTS, III
240.1, 3589, 4, LTS, IV
241.1, 1831, 2, RS, V
241.4, 2313, 3, RS, VI
241.5, 2495, 3, RS, VI
241.7, 2915, 3, RS, III
245.4, 2875, 3, RS, III
245.9, 3797, 4, LTS, III
246.5, 3434, 4, LTS, V
248.1, 3699, 4, RS, III
248.8, 3800, 4, LTS, III
251.1, 165, 0, RS, VI
251.7, 3043, 3, LTS, III
253.9, 2698, 3, IB, V
254, 2621, 3, RS, V
254.8, 1030, 1, LTS, VI
255, 2602, 3, RS, V
255.4, 2396, 3, RS, VI
255.5, 1913, 2, LTS, V
256, 537, 0, LTS, IV
256.1, 2604, 3, RS, V
257.2, 3581, 4, LTS, IV
258.4, 2817, 3, LTS, IV
260.1, 2822, 3, LTS, IV
261.1, 2681, 3, LTS, V
262.5, 2685, 3, LTS, V
262.9, 3801, 4, LTS, III
264, 395, 0, LTS, V
264.5, 3036, 3, LTS, III
265.4, 1519, 1, LTS, III
266.4, 2550, 3, LTS, VI
266.7, 404, 0, LTS, V
268, 542, 0, LTS, IV
269.5, 3034, 3, LTS, III
270, 3278, 4, RS, VI
272, 2673, 3, LTS, V
272, 2913, 3, RS, III
272.2, 3037, 3, LTS, III
273, 1925, 2, LTS, V
274, 2154, 2, RS, III
274.1, 1791, 2, LTS, VI
275, 2058, 2, LTS, IV
277.2, 952, 1, RS, VI
277.4, 2056, 2, LTS, IV
279, 3577, 4, LTS, IV
282.9, 2825, 3, LTS, IV
284.2, 3504, 4, RS, IV
287.5, 1160, 1, LTS, V
291.1, 1250, 1, RS, IV
291.5, 3430, 4, LTS, V
292.3, 3578, 4, LTS, IV
292.9, 2055, 2, LTS, IV
294.5, 1515, 1, LTS, III
294.7, 1303, 1, LTS, IV
297.1, 391, 0, LTS, V
298.6, 1923, 2, LTS, V
303.9, 3799, 4, LTS, III
305.4, 2276, 2, LTS, III
307.3, 3753, 4, RS, III
307.9, 266, 0, LTS, VI
309, 2828, 3, LTS, IV
312.4, 1163, 1, LTS, V
313.8, 1151, 1, LTS, V
316.8, 1028, 1, LTS, VI
317.3, 2280, 2, LTS, III
317.9, 2117, 2, RS, III
318.1, 1517, 1, LTS, III
320.3, 397, 0, LTS, V
320.3, 545, 0, LTS, IV
323.8, 2275, 2, LTS, III
326.1, 2816, 3, LTS, IV
326.8, 400, 0, LTS, V
327.5, 3041, 3, LTS, III
329.7, 3350, 4, RS, V
330.8, 2549, 3, LTS, VI
331.3, 2067, 2, LTS, IV
331.5, 2831, 3, RS, III
332, 2446, 3, RS, VI
332.2, 760, 0, LTS, III
332.2, 2847, 3, RS, III
332.6, 953, 1, RS, VI
334.6, 402, 0, LTS, V
334.9, 1833, 2, RS, V
336.1, 3327, 4, RS, V
337.5, 3804, 4, LTS, III
338.1, 1030, 1, LTS, VI
339.7, 1788, 2, LTS, VI
341.2, 2824, 3, LTS, IV
345.2, 3088, 4, RS, VI
346, 2690, 3, IB, V
350.7, 3043, 3, LTS, III
353.3, 1521, 1, LTS, III
353.9, 3802, 4, LTS, III
356.7, 3796, 4, LTS, III
358.1, 1306, 1, LTS, IV
358.5, 758, 0, LTS, III
358.7, 1197, 1, RS, IV
358.8, 3578, 4, LTS, IV
359.1, 269, 0, LTS, VI
359.3, 3586, 4, LTS, IV
360, 2712, 3, IB, V
360.9, 2552, 3, LTS, VI
361.4, 3039, 3, LTS, III
362, 2135, 2, RS, III
365.9, 2056, 2, LTS, IV
366.1, 2550, 3, LTS, VI
369.1, 1519, 1, LTS, III
369.8, 404, 0, LTS, V
370.5, 1813, 2, RS, V
370.7, 2619, 3, RS, V
371.7, 2821, 3, LTS, IV
373.2, 1921, 2, LTS, V
373.9, 2669, 3, LTS, V
374.7, 3038, 3, LTS, III
374.7, 3580, 4, LTS, IV
376.3, 1603, 2, RS, VI
376.7, 2064, 2, LTS, IV
377.5, 3313, 4, LTS, VI
378.6, 1789, 2, LTS, VI
381.9, 1863, 2, RS, V
383.6, 1922, 2, LTS, V
384.6, 1165, 1, LTS, V
387.4, 1554, 2, RS, VI
387.4, 2277, 2, LTS, III
391.2, 1793, 2, LTS, VI
391.4, 399, 0, LTS, V
394.5, 1295, 1, LTS, IV
397.5, 401, 0, LTS, V
398.5, 3434, 4, LTS, V
401.1, 2674, 3, LTS, V
402.9, 3717, 4, RS, III
403.8, 3518, 4, RS, IV
407.5, 3037, 3, LTS, III
407.6, 2124, 2, RS, III
408.1, 1161, 1, LTS, V
409.5, 1515, 1, LTS, III
411.2, 3549, 4, FS, IV
411.3, 267, 0, LTS, VI
412.4, 533, 0, LTS, IV
414.1, 1147, 1, LTS, V
414.8, 1051, 1, RS, V
415.1, 3734, 4, RS, III
415.4, 1032, 1, LTS, VI
418.1, 3319, 4, RS, V
421.8, 1516, 1, LTS, III
421.9, 2281, 2, LTS, III
426.1, 3611, 4, RS, III
426.5, 754, 0, LTS, III
428.4, 537, 0, LTS, IV
428.9, 3804, 4, LTS, III
430.1, 3466, 4, IB, V
430.7, 2825, 3, LTS, IV
432.1, 3333, 4, RS, V
432.9, 2079, 2, RS, III
433.1, 3447, 4, LTS, V
433.3, 3685, 4, RS, III
435.5, 752, 0, LTS, III
436.9, 3036, 3, LTS, III
437, 2816, 3, LTS, IV
438.4, 2063, 2, LTS, IV
440.1, 3362, 4, RS, V
440.8, 2958, 3, RS, III
442.7, 755, 0, LTS, III
445.7, 3043, 3, LTS, III
447, 3460, 4, IB, V
447.1, 3450, 4, IB, V
